APAGAR;SALDO;DOTACATUAL;FUNCAO;SUBFUNCAO;PROGRAMA;PROJATIV;ACAO;DOTAC;ALTDO;EMPMES;EMPATUAL;LIQMES;LIQATUAL;PAGOMES;PAGOATUAL;PODER;PODERNOME;ORGAO;ORGAONOME;UNIDADE;CATEGORIA;CATEGORIANOME;GRUPO;GRUPONOME;MODALIDADE;MODALIDADENOME;ELEMENTO;ELEMENTONOME;CATECNOME;FUNCAONOME;PROGRAMANOME;SUBFUNCAONOME;PROJATIVNOME;ACAONOME;CATEC;UNIDADENOME;ORGAO1;UNIDADE1;DESDOBRO;FICHA;EMPRESA;EMPRESANOME;FONINDUSO;FONINDUSONOME;FONGRUPO;FONGRUPONOME;FONCODIGO;FONCODIGONOME;VINGRUPO;VINGRUPONOME;VINCODIGO;VINCODIGONOME;PROCESSADO;NPROCESSADO;DESDOBRONOME;ALTERACAOMAISMES;ALTERACAOMENOSMES;SALDOALTERACAOMES;FONRO;FONRONOME;CFPRO;CFPRONOME;PERC_EMPATUAL_DOTAC;FONTE_STN;FONTE_STNNOME;ESFERANOME;ESFERA;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;CATEC_STN;CATEC_STNNOME;VINCULO;VINCULONOME;RESERVA;RESERVA_EMP;RESERVA_SALDO;CATECFICHA;CATECFICHANOME;COMPFR_STN;
0;70000;70000;18;541;1008;1013;0000;70000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020112;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Gestão Ambiental;MAIS AGRICULTURA E MEIO AMBIENTE;Preservação  e Conservação  Ambiental;MELHORAR A ARBORIZAÇÃO NO MUNICÍPIO;Melhorar a arborização no município;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE;01;12;00;310;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE CONSUMO;;;;;;18.541.1008.1013.0000;Melhorar a arborização no município;87,14;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
17976,12;-61000;0;18;541;1008;1013;0000;0;0;61000;61000;48388,71;48388,71;43023,88;43023,88;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020112;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;Gestão Ambiental;MAIS AGRICULTURA E MEIO AMBIENTE;Preservação  e Conservação  Ambiental;MELHORAR A ARBORIZAÇÃO NO MUNICÍPIO;Melhorar a arborização no município;3.3.90.30.01;DEPARTAMENTO MUNICIPAL DE AGRICULTURA E MEIO AMBIENTE;01;12;01;310;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;5364,83;12611,29;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;;;;;;18.541.1008.1013.0000;Melhorar a arborização no município;87,14;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.01;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;1;1;22;661;1004;1047;0000;1;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020111;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Indústria;MAIS DISTRITO INDUSTRIAL E COMERCIO EM GERAL;Promoção Industrial;Diversificar a economia: estimular a diversificação da econo;Diversificar a economia: estimular a diversificação da econo;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DA INDÚSTRIA E COMÉRCIO;01;11;00;304;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE CONSUMO;;;;;;22.661.1004.1047.0000;Diversificar a economia: estimular a diversificação da economia municipal, reduzindo a dependência de uma única atividad;0;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;500000;500000;26;453;1006;1012;0000;500000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;00;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE CONSUMO;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;110.000;GERAL;171854,59;162277,18;9577,41;3.3.90.30.00;MATERIAL DE CONSUMO;0;
15027,76;-36308,8;0;26;453;1006;1012;0000;0;0;36308,8;36308,8;24000,87;24000,87;21281,04;21281,04;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.01;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;01;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;2719,83;12307,93;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.01;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-8051,4;0;26;453;1006;1012;0000;0;0;8051,4;8051,4;8051,4;8051,4;8051,4;8051,4;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL QUÍMICO;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.11;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;11;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL QUÍMICO;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.11;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-3492;0;26;453;1006;1012;0000;0;0;3492;3492;3492;3492;3492;3492;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE EXPEDIENTE;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.16;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;16;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE EXPEDIENTE;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-1599;0;26;453;1006;1012;0000;0;0;1599;1599;1599;1599;1599;1599;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE PROCESSAMENTO DE DADOS;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.17;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;17;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE PROCESSAMENTO DE DADOS;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.17;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
2681,4;-2681,4;0;26;453;1006;1012;0000;0;0;2681,4;2681,4;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.24;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;24;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;2681,4;MATERIAL PARA MANUTENÇÃO DE BENS IMÓVEIS;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
4586,2;-9935,4;0;26;453;1006;1012;0000;0;0;9935,4;9935,4;5349,2;5349,2;5349,2;5349,2;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL ELÉTRICO E ELETRÔNICO;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.26;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;26;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;4586,2;MATERIAL ELÉTRICO E ELETRÔNICO;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-7597;0;26;453;1006;1012;0000;0;0;7597;7597;7597;7597;7597;7597;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE PROTEÇÃO E SEGURANÇA;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.28;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;28;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE PROTEÇÃO E SEGURANÇA;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
45216,89;-121072,18;0;26;453;1006;1012;0000;0;0;121072,18;121072,18;110065,04;110065,04;75855,29;75855,29;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.39;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;39;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;34209,75;11007,14;MATERIAL PARA MANUTENÇÃO DE VEÍCULOS;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-3540;0;26;453;1006;1012;0000;0;0;3540;3540;3540;3540;3540;3540;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020109;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;OUTROS MATERIAIS DE CONSUMO;Transporte;MAIS SEGURANÇA NO TRANSITO INFRAESTRUTURA E ZELADORIA URBANA;Transportes Coletivos Urbanos;GESTAO PREVENTIVA E ECONOMICA DA FROTA;GESTAO PREVENTIVA E ECONOMICA DA FROTA;3.3.90.30.99;DEPARTAMENTO MUNICIPAL DE TRANSPORTES E TRÂNSITO;01;09;99;283;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;OUTROS MATERIAIS DE CONSUMO;;;;;;26.453.1006.1012.0000;GESTAO PREVENTIVA E ECONOMICA DA FROTA;38,86;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.60;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;162000;162000;27;812;1011;1018;0000;162000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL DE CONSUMO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.00;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;00;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL DE CONSUMO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.00;;110.000;GERAL;94286,01;92618,56;1667,45000000001;3.3.90.30.00;MATERIAL DE CONSUMO;0;
28748,2;-33000;0;27;812;1011;1018;0000;0;0;33000;33000;4529,7;4529,7;4251,8;4251,8;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.01;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;01;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;277,9;28470,3;COMBUSTÍVEIS E LUBRIFICANTES AUTOMOTIVOS;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.01;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-143;0;27;812;1011;1018;0000;0;0;143;143;143;143;143;143;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÁS ENGARRAFADO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.04;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;04;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;GÁS ENGARRAFADO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.99;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
395,73;-2219,81;0;27;812;1011;1018;0000;0;0;2219,81;2219,81;2219,81;2219,81;1824,08;1824,08;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;GÊNEROS DE ALIMENTAÇÃO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.07;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;07;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;395,73;0;GÊNEROS DE ALIMENTAÇÃO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.07;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-2880;0;27;812;1011;1018;0000;0;0;2880;2880;2880;2880;2880;2880;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL FARMACOLÓGICO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.09;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;09;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL FARMACOLÓGICO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.11;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0,8;-9119,8;0;27;812;1011;1018;0000;0;0;9119,8;9119,8;9119;9119;9119;9119;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL QUÍMICO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.11;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;11;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0,8;MATERIAL QUÍMICO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.11;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
0;-11348,12;0;27;812;1011;1018;0000;0;0;11348,12;11348,12;11348,12;11348,12;11348,12;11348,12;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020104;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;30;MATERIAL DE CONSUMO;MATERIAL EDUCATIVO E ESPORTIVO;Desporto e Lazer;MAIS ESPORTE, LAZER E TURISMO;Desporto Comunitário;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.30.14;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;01;04;14;126;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;MATERIAL EDUCATIVO E ESPORTIVO;;;;;;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;77,56;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.30.14;;110.000;GERAL;0;0;0;3.3.90.30.00;MATERIAL DE CONSUMO;0;
