APAGAR;SALDO;DOTACATUAL;FUNCAO;SUBFUNCAO;PROGRAMA;PROJATIV;ACAO;DOTAC;ALTDO;EMPMES;EMPATUAL;LIQMES;LIQATUAL;PAGOMES;PAGOATUAL;PODER;PODERNOME;ORGAO;ORGAONOME;UNIDADE;CATEGORIA;CATEGORIANOME;GRUPO;GRUPONOME;MODALIDADE;MODALIDADENOME;ELEMENTO;ELEMENTONOME;CATECNOME;FUNCAONOME;PROGRAMANOME;SUBFUNCAONOME;PROJATIVNOME;ACAONOME;CATEC;UNIDADENOME;ORGAO1;UNIDADE1;DESDOBRO;FICHA;EMPRESA;EMPRESANOME;FONINDUSO;FONINDUSONOME;FONGRUPO;FONGRUPONOME;FONCODIGO;FONCODIGONOME;VINGRUPO;VINGRUPONOME;VINCODIGO;VINCODIGONOME;PROCESSADO;NPROCESSADO;DESDOBRONOME;ALTERACAOMAISMES;ALTERACAOMENOSMES;SALDOALTERACAOMES;FONRO;FONRONOME;CFPRO;CFPRONOME;PERC_EMPATUAL_DOTAC;FONTE_STN;FONTE_STNNOME;ESFERANOME;ESFERA;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;CATEC_STN;CATEC_STNNOME;VINCULO;VINCULONOME;RESERVA;RESERVA_EMP;RESERVA_SALDO;CATECFICHA;CATECFICHANOME;COMPFR_STN;
0;-3940;0;10;305;1001;1038;0000;0;0;3940;3940;3940;3940;3940;3940;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Saúde;MAIS SAUDE;Vigilância Epidemiológica;Monitorar para Proteger;Monitorar para Proteger;3.3.90.39.17;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;17;388;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;303;VIGILÂNCIA EM SAÚDE;006;VIGILANCIA EPIDEMIOLOGICA;0;0;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;;;;;10.305.1001.1038.0000;Monitorar para Proteger;99,7;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.17;;303.006;VIGILANCIA EPIDEMIOLOGICA;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
16200;-16200;0;10;305;1001;1038;0000;0;0;16200;16200;16200;16200;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;LIMPEZA E CONSERVAÇÃO;Saúde;MAIS SAUDE;Vigilância Epidemiológica;Monitorar para Proteger;Monitorar para Proteger;3.3.90.39.78;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;78;388;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;05;TRANSFERÊNCIAS E CONVÊNIOS FEDERAIS-VINCULADOS;00;Recursos Ordinarios;303;VIGILÂNCIA EM SAÚDE;006;VIGILANCIA EPIDEMIOLOGICA;16200;0;LIMPEZA E CONSERVAÇÃO;;;;;;10.305.1001.1038.0000;Monitorar para Proteger;99,7;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.78;;303.006;VIGILANCIA EPIDEMIOLOGICA;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;0;0;10;301;1001;1035;0000;0;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;00;396;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;08;EMENDAS PARL. INDIVIDUAIS/LEGIS.MUNIC.;00;Recursos Ordinarios;800;TRANSF.UNIÃO DECORRENTES EMENDA PARL.IND;104;CARLOS SAMPAIO - 15270018;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;0;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.00;;800.104;CARLOS SAMPAIO - 15270018;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3110;
0;0;0;10;301;1001;1035;0000;0;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020105;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Saúde;MAIS SAUDE;Atenção Básica;Atenção Básica para Todos;Atenção Básica para Todos;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE SAÚDE;01;05;00;397;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;08;EMENDAS PARL. INDIVIDUAIS/LEGIS.MUNIC.;00;Recursos Ordinarios;800;TRANSF.UNIÃO DECORRENTES EMENDA PARL.IND;106;RENATA ABREU - 37450010;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;10.301.1001.1035.0000;Atenção Básica para Todos;0;1.600;Transf.Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.00;;800.106;RENATA ABREU - 37450010;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3110;
0;50000;50000;12;122;1002;1027;0000;50000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Administração Geral;Primeiros Saberes: Formação de Professores Alfabetizadores;Primeiros Saberes: Formação de Professores Alfabetizadores;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;48;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;12.122.1002.1027.0000;Primeiros Saberes: Formação de Professores Alfabetizadores;53,48;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.00;;200.001;EDUCACAO 25%;24901,58;24901,58;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;-1838;0;12;122;1002;1027;0000;0;0;1838;1838;1838;1838;1838;1838;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;ASSINATURAS DE PERIÓDICOS E ANUIDADES;Educação;MAIS EDUCAÇÃO;Administração Geral;Primeiros Saberes: Formação de Professores Alfabetizadores;Primeiros Saberes: Formação de Professores Alfabetizadores;3.3.90.39.01;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;01;48;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;ASSINATURAS DE PERIÓDICOS E ANUIDADES;;;;;;12.122.1002.1027.0000;Primeiros Saberes: Formação de Professores Alfabetizadores;53,48;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
14860,5;-16260,5;0;12;122;1002;1027;0000;0;0;16260,5;16260,5;1400;1400;1400;1400;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;Educação;MAIS EDUCAÇÃO;Administração Geral;Primeiros Saberes: Formação de Professores Alfabetizadores;Primeiros Saberes: Formação de Professores Alfabetizadores;3.3.90.39.16;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;16;48;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;14860,5;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;;;;;;12.122.1002.1027.0000;Primeiros Saberes: Formação de Professores Alfabetizadores;53,48;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
362,28;-362,28;0;12;122;1002;1027;0000;0;0;362,28;362,28;362,28;362,28;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS;Educação;MAIS EDUCAÇÃO;Administração Geral;Primeiros Saberes: Formação de Professores Alfabetizadores;Primeiros Saberes: Formação de Professores Alfabetizadores;3.3.90.39.19;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;19;48;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;362,28;0;MANUTENÇÃO E CONSERVAÇÃO DE VEÍCULOS;;;;;;12.122.1002.1027.0000;Primeiros Saberes: Formação de Professores Alfabetizadores;53,48;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
8278,8;-8278,8;0;12;122;1002;1027;0000;0;0;8278,8;8278,8;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Administração Geral;Primeiros Saberes: Formação de Professores Alfabetizadores;Primeiros Saberes: Formação de Professores Alfabetizadores;3.3.90.39.99;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;99;48;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;8278,8;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;12.122.1002.1027.0000;Primeiros Saberes: Formação de Professores Alfabetizadores;53,48;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;50000;50000;12;128;1002;1025;0000;50000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Formação de Recursos Humanos;Caminhos do Saber: Formação Docente Contínua;Caminhos do Saber: Formação Docente Contínua;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;50;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;12.128.1002.1025.0000;Caminhos do Saber: Formação Docente Contínua;12,59;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.00;;200.001;EDUCACAO 25%;6296,4;6296,4;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;-6296,4;0;12;128;1002;1025;0000;0;0;6296,4;6296,4;6296,4;6296,4;6296,4;6296,4;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;Educação;MAIS EDUCAÇÃO;Formação de Recursos Humanos;Caminhos do Saber: Formação Docente Contínua;Caminhos do Saber: Formação Docente Contínua;3.3.90.39.16;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;16;50;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;;;;;;12.128.1002.1025.0000;Caminhos do Saber: Formação Docente Contínua;12,59;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;100000;100000;12;306;1002;1032;0000;100000;0;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;56;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;47,93;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.00;;110.000;GERAL;15932,59;15932,59;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
1185;-13120,89;0;12;306;1002;1032;0000;0;0;13120,89;13120,89;11935,89;11935,89;11935,89;11935,89;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.39.17;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;17;56;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;1185;MANUTENÇÃO E CONSERVAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;47,93;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.17;;110.000;GERAL;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
17067,56;-32000;0;12;306;1002;1032;0000;0;0;32000;32000;18209,42;18209,42;14932,44;14932,44;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;SERVIÇOS DE ENERGIA ELÉTRICA;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.39.43;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;43;56;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;3276,98;13790,58;SERVIÇOS DE ENERGIA ELÉTRICA;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;47,93;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.43;;110.000;GERAL;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;-1468,97;0;12;306;1002;1032;0000;0;0;1468,97;1468,97;1468,97;1468,97;1468,97;1468,97;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;LIMPEZA E CONSERVAÇÃO;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.39.78;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;78;56;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;0;LIMPEZA E CONSERVAÇÃO;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;47,93;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.78;;110.000;GERAL;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
1342,73;-1342,73;0;12;306;1002;1032;0000;0;0;1342,73;1342,73;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Alimentação e Nutrição;Alimentação com dignidade e qualidade;Alimentação com dignidade e qualidade;3.3.90.39.99;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;99;56;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;110;GERAL;000;GERAL;0;1342,73;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;;;;;;12.306.1002.1032.0000;Alimentação com dignidade e qualidade;47,93;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;PRÉ ESCOLA;NÃO INFORMADO;PE;;3.3.90.39.99;;110.000;GERAL;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;0;
0;1565270;1565270;12;361;1002;1026;0000;1900000;-334730;0;0;0;0;0;0;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.39.00;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;00;71;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;80000;414730;-334730;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;96,76;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.00;;200.001;EDUCACAO 25%;441731;441731;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1001;
0;-5140;0;12;361;1002;1026;0000;0;0;5140;5140;5140;5140;5140;5140;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.39.12;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;12;71;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;0;0;LOCAÇÃO DE MÁQUINAS E EQUIPAMENTOS;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;96,76;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1001;
30096,62;-201454,57;0;12;361;1002;1026;0000;0;0;201454,57;201454,57;182170,55;182170,55;171357,95;171357,95;02;PODER EXECUTIVO;0201;GABINETE DO PREFEITO;020102;3;DESPESAS CORRENTES;3;OUTRAS DESPESAS CORRENTES;90;APLICAÇÕES DIRETAS;39;OUTROS SERVIÇOS DE TERCEIROS -  PESSOA JURÍDICA;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;Educação;MAIS EDUCAÇÃO;Ensino Fundamental;Avança Mais: Reforço e Recuperação da Aprendizagem;Avança Mais: Reforço e Recuperação da Aprendizagem;3.3.90.39.16;DEPARTAMENTO MUNICIPAL DE EDUCAÇÃO;01;02;16;71;1;PREFEITURA MUNICIPAL DE PRADOPOLIS;0;Recursos nao Destinados a Contrapartida;01;TESOURO;00  ;Recursos Ordinarios;200;EDUCAÇÃO;001;EDUCACAO 25%;10812,6;19284,02;MANUTENÇÃO E CONSERVAÇÃO DE BENS IMÓVEIS;;;;;;12.361.1002.1026.0000;Avança Mais: Reforço e Recuperação da Aprendizagem;96,76;1.500;Recursos não Vinculados de Impostos (Exerc.Corrente);FISCAL;10;NÃO INFORMADO;NÃO INFORMADO;;;3.3.90.39.99;;200.001;EDUCACAO 25%;0;0;0;3.3.90.39.00;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1001;
