EMPRESA;PKEMP;EMPENHO;TIPO;DATA_EMPENHO;VALOR_EMPENHO;FORNECEDOR;HISTORICO;FICHA;CONTRATO;CODLO;CODLO_NOME;FUNCIONAL;PROGRAMA_NOME;CATEC;CATEC_NOME;MES_CRONOGRAMA;VALOR_MES;LIQUIDADO_MES;FONGRUPO;FONGRUPO_NOME;FONCODIGO;FONCODIGO_NOME;FONRO;FONRO_NOME;VINGRUPO;VINCODIGO;VINCODIGONOME;CLASSIFICACAO_SCPI;CLASSIFICACAO_MSC;FONTE_STN;CATEC_STN;CLASSIFICACAO_SCPINOME;CLASSIFICACAO_MSCNOME;FONTE_STNNOME;DESIS_FONTE_STN;DESDIS_COMPFR_STN;
1;1169;215;GL;05/01/2026;172200;EGATI ENGENHARIA, TECNOLOGIA E NEGOCIOS LTDA;EMPENHO ESTIMATIVO REFERENTE A CONTRATAÇÃO DE EMPRESA ESPECIALIZADA EM GEOPROCESSAMENTO PARA A GERAÇÃO DE MAPEAMENTO AEROFOTOGRAFAMETRICO ATRAVES DE VOO.;24;0032/25;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.05;SERVIÇOS TÉCNICOS PROFISSIONAIS;12;14350;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1176;222;ES;05/01/2026;78000;CONTROLE ANALITICO ANALISES TECNICAS LTDA;PRESTAÇÃO DE SERVIÇOS REFERENTE A AMOSTRAGEM E ANÁLISES DE AGUA, CONTRATO 162/22 -  ADITIVO 04/25 => (VIGENTE ATÉ mes 04/2026);277;0166/22;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.99;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;1;19500;26055,9;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1176;222;ES;05/01/2026;78000;CONTROLE ANALITICO ANALISES TECNICAS LTDA;PRESTAÇÃO DE SERVIÇOS REFERENTE A AMOSTRAGEM E ANÁLISES DE AGUA, CONTRATO 162/22 -  ADITIVO 04/25 => (VIGENTE ATÉ mes 04/2026);277;0166/22;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.99;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;2;19500;11841,88;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1176;222;ES;05/01/2026;78000;CONTROLE ANALITICO ANALISES TECNICAS LTDA;PRESTAÇÃO DE SERVIÇOS REFERENTE A AMOSTRAGEM E ANÁLISES DE AGUA, CONTRATO 162/22 -  ADITIVO 04/25 => (VIGENTE ATÉ mes 04/2026);277;0166/22;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.99;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;3;19500;11841,88;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1176;222;ES;05/01/2026;78000;CONTROLE ANALITICO ANALISES TECNICAS LTDA;PRESTAÇÃO DE SERVIÇOS REFERENTE A AMOSTRAGEM E ANÁLISES DE AGUA, CONTRATO 162/22 -  ADITIVO 04/25 => (VIGENTE ATÉ mes 04/2026);277;0166/22;020108;DEPARTAMENTO MUNICIPAL DE PLANEJAMENTO URBANO, OBRAS, SANEAM;17.512.1006.1010.0000;ACESSO À ÁGUA E SANEAMENTO;3.3.90.39.99;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;4;19500;11841,88;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.99;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;1;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;2;20833,33;20285,76;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;3;20833,33;20593,12;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;4;20833,33;21207,84;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;5;20833,33;22437,28;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;6;20833,33;23359,36;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;7;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;8;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;9;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;10;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;11;20833,33;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1177;223;GL;05/01/2026;250000;SECRET. DA SEGURANÇA PUBLICA - PM DO EST. S. PAULO;EMPENHO POR ESTIMATIVA REFERENTE AO CONVENIO DE PROGRAMA COM SECRETARIA DE SEGURANÇA ATIVIDADE DELEGADA DURANTE O EXERCÍCIO DE 2026;24;;020101;DEPARTAMENTO DE ADMINISTRAÇÃO GERAL;04.122.1009.1002.0000;ADMINISTRAÇÃO ORGANIZADA, EFICIENTE E TECNOLOGICA;3.3.90.39.77;VIGILÂNCIA OSTENSIVA MONITORADA;12;20833,37;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.77;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;1;91,67;180,58;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;91,67;87,23;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;91,67;86,89;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;91,67;87,87;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;91,67;94,45;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;7;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;8;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;9;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;10;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;11;91,67;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1179;224;ES;05/01/2026;1100;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 4003627380 CENTRO DE CONVIVENCIA;243;;020106;DEPARTAMENTO MUNICIPAL DE ASSISTÊNCIA E PROMOÇÃO SOCIAL;08.244.1003.1039.0000;Ampliação dos atendimentos de Serviços de Proteção e Atendimento Integral a Família - PAIF;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;12;91,63;0;01;TESOURO;00  ;Recursos Ordinarios;;;510;000;ASSISTÊNCIA SOCIAL-GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;1;132;183,23;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;2;132;87,23;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;3;132;86,89;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;4;132;87,87;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;5;132;91,35;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;6;132;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
1;1180;225;ES;05/01/2026;1584;CPFL-CIA.PAULISTA FORÇA E LUZ;FORNECIMENTO ESTIMATIVO DE ENERGIA ELETRICA DO MEDIDOR CÓDIGO: 30233933 PREDIO DO BOCHAS;130;;020104;DEPARTAMENTO MUNICIPAL DE ESPORTES E LAZER;27.812.1011.1018.0000;ATENDIMENTO MEDIO SOMANDO TODAS AS  MODALIDADES ESPORTIVAS;3.3.90.39.43;SERVIÇOS DE ENERGIA ELÉTRICA;7;132;0;01;TESOURO;00  ;Recursos Ordinarios;;;110;000;GERAL;;;1.500;3.3.90.39.43;Não Informado;Não Informado;Recursos não Vinculados de Impostos (Exerc.Corrente);1.500;0;
